lat,lon,node.location_id,posts_match,posts_sum
50.71807804502,7.1525847665282,153814,1347,8530
50.704667790323,7.1351361272589,236501723,784,3226
50.719352244208,7.1219302367706,182773845402889,449,2099
50.733539,7.108343,241355176,309,1220
50.73352,7.10811,241355176,278,1185
50.69863,7.09204,310567442,232,314
50.738134948351,7.106203007137,17300416,211,1124
50.683606109896,7.1756910879934,254824767,205,563
50.7381349484,7.1062030071,17300416,182,992
50.70770874003,7.1237875229808,235920202,142,1843
50.7359,7.10263,905340139636636,126,349
50.738901744341,7.0948719658407,356049407,125,147
50.7363799,7.10099,138298624,124,148
50.73809,7.10291,1023476959,122,134
50.719008856201,7.1221275443308,1131288153563080,102,2816
50.683630225135,7.1599762070666,228014686,98,14061
50.70475,7.13525,39573068,90,1503
50.73764,7.10413,379874322756670,79,506
50.72588,7.16035,1534464986673933,65,341
50.6835499,7.15431,236811813,58,195
50.7389017443,7.0948719658,356049407,57,67
50.7333,7.1,107481562,55,18691
50.73934,7.09926,328685265,54,82
50.70802415715,7.1004009649185,18450901,54,213
50.73019,7.1,265744845,53,227
50.72286,7.11312,274445224,51,183
50.7333,7.06667,241319057,50,2404
50.7351,7.09923,1007444547,46,23099
50.683630225135,7.1599762070666,50635685,45,9140
50.735876,7.102614,292493241391735,41,146
50.733114391308,7.0954238987195,113722493841155,40,97
50.73209,7.10057,506801596196604,40,883
50.7256,7.16037,567886168,39,377
50.735573207197,7.1081637397097,241462299,38,8964
50.718219,7.152149,623311731,37,1433
50.6927,7.16012,1013757500,37,2637
50.718740414601,7.1236981401186,287762673,36,5213
50.73974,7.12436,517400545003957,32,53
50.681157449691,7.1553504467011,1926042714277444,32,1348
50.741113640001,7.0973833549958,100605904743228,31,7669
50.704407920059,7.0537671358882,6025967,30,195
50.7,7.15,256023030,30,605
50.675086410811,7.1774017979071,273680831,29,150
50.719417612875,7.1221680045338,1740634982821229,28,279
50.7333,7.13333,242136127,28,12695
50.6986649,7.0920023,166276597199219,28,53
50.6836,7.17556,594798648,27,69
50.698737655814,7.0921780541605,930475303,27,49
50.683115133469,7.1764787100322,258711295,27,125
50.73868,7.11773,206995239393221,24,372
50.719466967535,7.1220943412267,240599256298750,22,133
50.7180914744,7.15228239633,349740168454761,22,157
50.735839059284,7.0886566244875,124086668135139,22,362
50.74217,7.09669,33021859,20,70
50.73511,7.10285,4070490,20,3024
50.73682,7.10118,1628040950785418,20,7198
50.71423,7.04676,383435199,19,51
50.723,7.11306,306476367,19,54
50.7167,7.16667,235392525,19,2344
50.740090701729,7.1057382124029,466614080510651,19,49
50.7355732072,7.1081637397,241462299,18,5401
50.72269627765,7.1127929790829,570704543,17,51
50.68859,7.16835,121014632635022,17,48
50.717329143401,7.1521550516796,1637080793229363,17,295
50.68359,7.17562,193256617854138,17,48
50.68359,7.17562,1018253483,17,50
50.7302570918,7.0996565141,277620202,16,83
50.71412,7.04644,154668467897758,16,48
50.714059565264,7.0471650548345,30396656,16,48
50.7265,7.09996,1006643179,16,12056
50.70685,7.12462,976718982423299,16,66
50.6836928434,7.1757962963399,283301379115513,16,57
50.700648986416,7.0996788370333,374057207,15,1478
50.722366736321,7.1127791859032,356579999,15,49
50.7394285014,7.0871775825,298077471,14,78
50.7045417667,7.13599016667,104209596312474,14,53
50.70367,7.14078,1224065777636121,13,315
50.73543,7.10266,2714425,12,38
50.73352,7.10811,343905499345325,12,99
50.755884872865,7.0982361488605,947478800,12,1185
50.73539,7.10251,2714425,12,41
50.7356429,7.1116403,24916717,12,1398
50.717476033333,7.1522488,313968526,12,84
50.7258799,7.16035,1021810553,12,66
50.682890913496,7.1766906045444,1028885681,12,49
50.683486,7.176387,755739497,12,54
50.72964,7.10119,1028241709,12,236
50.736663048368,7.1000692383845,271651935,11,1033
50.73949,7.08732,298077471,11,90
50.705271882038,7.0602245980942,215036660,11,5319
50.7277,7.1468,1393138,11,34
50.7314,7.10104,270783038,11,115
50.7277,7.1468,172048190059521,11,33
50.7277,7.1468,232619997205810,11,34
50.7409,7.10492,109963949027063,11,196
50.74100756,7.09422682,1014312260,11,103
50.704977512577,7.1342146538983,306565342739726,11,54
50.727762079851,7.1467050760013,100673911488517,11,34
50.733626311852,7.1351796834628,1028557488,11,592
50.7342489,7.1318267,1014312260,11,75
50.7343399558,7.0991554856,265722750,11,3029
50.68519,7.15052,229774289,11,1636
50.73352,7.10811,3813865,11,78
50.718019981633,7.1524782816075,291567835,10,74
50.73627,7.09364,1007791,10,1149
50.6879,7.14755,1855097291482830,10,4518
50.7432,7.08601,1010686866,10,2370
50.714942715,7.121541481,440356793,10,6543
50.73848,7.11527,3245131,10,2806
50.73936,7.09621,100605904743228,10,1202
50.715847957488,7.1552009629997,215658303,9,377
50.704694268021,7.1350424039536,695286720566354,9,70
50.705123707024,7.1336981104503,267467762,9,88
50.718158478234,7.152701152278,359849927749952,9,55
50.737545390974,7.1467125431875,267468275,9,61
50.70475,7.13525,1817202645164085,9,174
50.715091,7.1271918,997323463,9,69
50.750720130661,7.0780263182396,520616743,9,49
50.70440264,7.13442771,380935821,9,65
50.714110196782,7.1220588684082,11736052,9,8333
50.717832,7.152393,1940645929554733,9,67
50.717593223651,7.1523626107761,281931893,9,63
50.71294403,7.13629818,969120589817471,9,1205
50.73433995576,7.09915548563,265722750,9,2877
50.7183,7.12283,1011334321,9,658
50.73563,7.09514,297567284,8,51
50.717254442681,7.1342511309211,314155911,8,3536
50.717542895355,7.1519678959265,1028794537,8,65
50.7013,7.1372,421172174932930,8,62
50.701190554963,7.1367901460095,237081741,8,224
50.7168315658,7.15547305858,548699359,8,68
50.710405700922,7.1442686885424,214992500,8,6728
50.71648031342,7.1103083723354,3053117,8,501
50.732518022593,7.0966230993939,466932486,8,536
50.7176287291,7.15236557501,533396485,8,67
50.74702,7.04786,1866956953557890,8,66
50.747330672951,7.048120067423,1026121265,8,62
50.7507256978,7.07786494867,286047934818843,8,48
50.7506169845,7.07821304911,1027819604,8,48
50.750461133353,7.0781484246254,317094017,8,56
50.735753758831,7.1020335263836,242226198,8,641
50.73782,7.08166,1017471896,8,291
50.7256,7.16037,153172148057103,8,53
50.738028,7.071626,452642517,8,86
50.75041,7.07818,2194852174077964,8,48
50.7322216956,7.0965389295,399873780,8,2285
50.723170255199,7.0890909742195,236824394,8,72
50.6694707095,7.16586134259,1019502776,8,54
50.661709403333,7.1742243333333,722942432,8,2345
50.71822,7.15215,630152457,8,57
50.717869,7.153864,803402096,8,73
50.71822,7.15215,301416771,8,49
50.742191,7.168523,5997001,8,108
50.73202633589,7.0971415096214,259349,7,2562
50.719444444444,7.1161111111111,16995826,7,82
50.7346503823,7.0982967131,225430184,7,4699
50.705416626094,7.1336275076778,307337832,7,62
50.74123,7.10405,3631566,7,306
50.704715779979,7.1349067014097,1010815510,7,66
50.740447578362,7.1039485931396,3631566,7,311
50.719597474017,7.1222876544563,784358225053815,7,82
50.695438582544,7.1627499279549,265061796,7,96
50.68159,7.15317,236251931,7,1450
50.73899555,7.11321109,836267746,7,58
50.73236,7.09702,259349,7,1932
50.7178,7.15283,119841051406483,7,636
50.73019,7.1,277620202,7,46
50.7210709,7.1409513,278605025928845,6,3197
50.70476450934,7.1351437285424,613811793,6,51
50.704778632905,7.1351819414204,1028257182,6,57
50.70511,7.13568,1483241928375368,6,60
50.71922,7.14996,1261498937297915,6,1527
50.705238741439,7.1339494531375,266123295,6,63
50.73778802292,7.0995789887712,11690036,6,21
50.7167,7.15,422539146,6,365
50.731835787,7.0960149392,428353027,6,85
50.73716,7.10116,291348289,6,303
50.7682797,7.0684052,231399114288971,6,381
50.717112781069,7.1512413024902,337267466828573,6,52
50.74123,7.10405,732483267,6,88
50.73402,7.09589,179659112753947,6,674
50.7118437195,7.16247415781,498807392,6,2441
50.68677,7.16555,2124611197611562,6,9
