lat,lon,node.location_id,posts_match,posts_sum
50.732952382013,7.103768840143,131623076889931,67,1738
50.7329476092,7.1044238827,648779,58,2566
50.732880967826,7.1044724047185,648779,51,2179
50.7351,7.09923,1007444547,26,23099
50.739008165953,7.1237744719006,2044661798918304,18,456
50.733467071637,7.1026057284266,361488,17,4586
50.749868996,7.043224667,265258217,17,420
50.7326,7.1044,131623076889931,15,261
50.73852,7.09822,2044661798918304,12,206
50.73425,7.09976,254860279,10,429
50.719435324914,7.1244182018371,3429256,10,437
50.718740414601,7.1236981401186,287762673,10,5213
50.74081,7.12301,741052326034019,9,526
50.7373176801,7.0874938324,122681917785059,9,160
50.7400499,7.12558,1013204377,9,301
50.7333,7.1,107481562,8,18691
50.738236,7.110238,787918629,8,1422
50.7334947015,7.1022803363,361488,8,3759
50.73036,7.10807,1747279718650197,7,322
50.7332717,7.1027794,1846517988936152,7,379
50.7333,7.13333,242136127,7,12695
50.7299969222,7.1077087922,1747279718650197,7,395
50.7342617529,7.0993334851,214394436,6,1099
50.734342249782,7.0991756710428,214394436,6,1031
50.7342832793,7.0994373148,287521438797598,6,417
50.725758827886,7.0927426649883,637740,6,965
50.7256811296,7.0926251984,637740,6,872
50.714110196782,7.1220588684082,11736052,6,8333
50.7189,7.12379,131197100264103,6,198
50.734238018836,7.0994796932563,287521438797598,6,380
50.7342,7.09944,150085421700185,6,462
50.73701,7.102103,821856204,5,88
50.714942715,7.121541481,440356793,5,6543
50.727208219806,7.0834842532523,668273930,5,257
50.7347392575,7.099582347,254860279,5,397
50.7181982,7.125372,1026786961,5,722
50.7265,7.09996,1006643179,5,12056
50.73433995576,7.09915548563,265722750,5,2877
50.7343399558,7.0991554856,265722750,5,3029
50.719693096534,7.1224483129389,434556213616234,4,85
50.73236,7.09702,259349,4,1932
50.741113640001,7.0973833549958,100605904743228,4,7669
50.70770874003,7.1237875229808,235920202,4,1843
50.7372751003,7.094815777,1535037476507457,4,689
50.737275100303,7.0948157769549,1535037476507457,4,603
50.7343440527,7.10285803428,241283001,3,175
50.683630225135,7.1599762070666,50635685,3,9140
50.737489604889,7.1172519971481,404804466543428,3,3841
50.6749,7.16493,1009765279,3,83
50.71973,7.11478,113330145884128,3,4
50.737568792003,7.0989260798391,97397696,3,187
50.7335731909,7.09923802363,452573794,3,1183
50.736250567,7.0978494725,304298923383913,3,218
50.7354944116,7.1021181777,321984421,3,545
50.7363,7.09799,114485798610671,3,251
50.73501,7.10248,321984421,3,559
50.73518,7.1027,669822,3,1729
50.73202633589,7.0971415096214,259349,3,2562
50.7353,7.08583,123389677715861,2,105
50.73440341463,7.1049672366545,2188127,2,216
50.7362118367,7.0977714113,5697377,2,297
50.736250566955,7.097849472505,304298923383913,2,197
50.73203,7.10225,20861684,2,321
50.7363395792,7.09778481636,325574440,2,73
50.72905,7.10517,858672,2,324
50.7341,7.1045,282978976,2,276
50.73353641,7.09757477,850625485075083,2,40
50.7344034146,7.1049672367,2188127,2,206
50.73236,7.09702,149035949,2,319
50.73627,7.09364,26889367,2,730
50.7337859489,7.0996455975,15761615,2,2448
50.736211836664,7.0977714112963,5697377,2,286
50.7361694237,7.0977257594,269317853701750,2,68
50.734774,7.09844,1889426358005896,2,979
50.7354,7.10222,131061643611148,2,66
50.733333,7.099722,726179033,2,76
50.7333,7.1,126828501330088,2,208
50.7333,7.1,113467593408565,2,719
50.73511,7.10285,4070490,2,3024
50.733277,7.103777,282978976,2,277
50.7306,7.10917,1009589279,2,92
50.73236,7.09702,445944775,2,159
50.7315437957,7.1043076848,257748343,2,202
50.7319,7.10243,604545299619204,2,258
50.733103748554,7.103619209717,251317016,2,364
50.735410920138,7.1020746064979,1943216032601431,2,541
50.73326,7.09908,15761615,2,2268
50.73152,7.10386,257748343,2,188
50.7330871735,7.1036291247,251317016,2,397
50.71441083975,7.1181155247723,1955528088003822,2,383
50.71807804502,7.1525847665282,153814,2,8530
50.703631,7.161773,297258917639957,2,18
50.738236,7.110238,335686398,2,827
50.701792291351,7.1362545987552,278390898,2,71
50.700648986416,7.0996788370333,374057207,2,1478
50.71117,7.14874,306952206801242,2,101
50.6994,7.15016,238332003,2,521
50.74028,7.09866,650087361,2,194
50.698509115269,7.140236878665,124546077636744,2,21
50.6980583,7.1299251,250455152,2,1325
50.74072,7.07249,348181945,2,167
50.7167,7.16667,235392525,2,2344
50.71703,7.15322,818755,2,812
50.717643784583,7.1520969546933,15450804,2,22
50.73848,7.11527,3245131,2,2806
50.7477606,7.0525937,236153247,2,55
50.751416921146,7.0886035931255,155447051156528,2,279
50.73707,7.10644,590138,2,2214
50.737426860979,7.1030695553256,772348489763627,2,135
50.737416666667,7.1024555555556,130918303626926,2,229
50.722924156667,7.0891188966667,735286403,2,442
50.73868,7.11773,206995239393221,1,372
50.738647,7.095886,237177421,1,481
50.73853,7.09531,318707109028888,1,27
50.7340419661,7.0984109787,1006669,1,336
50.755884872865,7.0982361488605,947478800,1,1185
50.734078800056,7.0808764948431,856534366,1,58
50.738523,7.089055,382427905,1,261
50.73852,7.10079,278510412,1,226
50.7385175,7.1152839,2100083203547895,1,190
50.7343440527,7.1028580343,241283001,1,74
50.7343552203,7.0991372181,291609035009524,1,72
50.738876,7.086715,693069171,1,387
50.7389,7.0989,858498489,1,90
50.752534291896,7.1311712181389,382495421807584,1,52
50.73425,7.09976,291609035009524,1,78
50.74717609,7.13963138,295793143769622,1,517
50.75166,7.08975,1014274500,1,32
50.73935,7.05588,403290356,1,1324
50.73936,7.09621,100605904743228,1,1202
50.75,7.15,476031559,1,621
50.7343870803,7.0990383739,1889426358005896,1,442
50.749685879027,7.1483943325444,13785561,1,149
50.7341586,7.0890175,1027877810,1,32
50.7417648085,7.0968774035,906129727,1,486
50.744792705923,7.0955371856689,430386799,1,77
