lat,lon,node.location_id,posts_match,posts_sum
50.7351,7.09923,1007444547,23099,23099
50.7333,7.1,107481562,18691,18691
50.683630225135,7.1599762070666,228014686,14061,14061
50.7333,7.13333,242136127,12695,12695
50.7265,7.09996,1006643179,12056,12056
50.683630225135,7.1599762070666,50635685,9140,9140
50.735573207197,7.1081637397097,241462299,8964,8964
50.71807804502,7.1525847665282,153814,8530,8530
50.714110196782,7.1220588684082,11736052,8333,8333
50.741113640001,7.0973833549958,100605904743228,7669,7669
50.73682,7.10118,1628040950785418,7198,7198
50.710405700922,7.1442686885424,214992500,6728,6728
50.7459,7.09489,1012004710,6693,6693
50.714942715,7.121541481,440356793,6543,6543
50.7402808955,7.092108457,243086150,5820,5820
50.742425976846,7.1272609415124,1066335800092113,5596,5596
50.7355732072,7.1081637397,241462299,5401,5401
50.705271882038,7.0602245980942,215036660,5319,5319
50.718740414601,7.1236981401186,287762673,5213,5213
50.709594240512,7.1440714866504,218658046,4835,4835
50.7346503823,7.0982967131,225430184,4699,4699
50.733467071637,7.1026057284266,361488,4586,4586
50.6879,7.14755,1855097291482830,4518,4518
50.734701027978,7.0982706474728,225430184,4109,4109
50.73966,7.09283,1032617460,4014,4014
50.7247,7.09167,291797571,3908,3908
50.737489604889,7.1172519971481,404804466543428,3841,3841
50.7334947015,7.1022803363,361488,3759,3759
50.717254442681,7.1342511309211,314155911,3536,3536
50.7162521979,7.05089256378,304664400,3277,3277
50.704667790323,7.1351361272589,236501723,3226,3226
50.7210709,7.1409513,278605025928845,3197,3197
50.74354,7.08142,215286155172771,3169,3169
50.7343399558,7.0991554856,265722750,3029,3029
50.73511,7.10285,4070490,3024,3024
50.6667,7.18333,548382819,3013,3013
50.70459,7.1489,188139351697395,2878,2878
50.73433995576,7.09915548563,265722750,2877,2877
50.719008856201,7.1221275443308,1131288153563080,2816,2816
50.73848,7.11527,3245131,2806,2806
50.717549934314,7.118593454361,1000311,2746,2746
50.7126,7.10884,933806480,2697,2697
50.6927,7.16012,1013757500,2637,2637
50.7396549,7.0924567,158982838118158,2574,2574
50.7329476092,7.1044238827,648779,2566,2566
50.73202633589,7.0971415096214,259349,2562,2562
50.7337859489,7.0996455975,15761615,2448,2448
50.7118437195,7.16247415781,498807392,2441,2441
50.7333,7.06667,241319057,2404,2404
50.7432,7.08601,1010686866,2370,2370
50.661709403333,7.1742243333333,722942432,2345,2345
50.7167,7.16667,235392525,2344,2344
50.729160156654,7.1279296875125,112904959061860,2343,2343
50.73638,7.08644,35116833,2342,2342
50.73669,7.09963,990949226,2341,2341
50.73624,7.11365,404804466543428,2301,2301
50.7322216956,7.0965389295,399873780,2285,2285
50.73326,7.09908,15761615,2268,2268
50.73707,7.10644,590138,2214,2214
50.76354336,7.14236283,244615331,2210,2210
50.732880967826,7.1044724047185,648779,2179,2179
50.719352244208,7.1219302367706,182773845402889,2099,2099
50.71078,7.14077,215416974,2020,2020
50.74174,7.09601,235691196,1977,1977
50.741452,7.09279,235691196,1967,1967
50.7335,7.08695,1012633109,1965,1965
50.73651,7.09288,14776968,1950,1950
50.73236,7.09702,259349,1932,1932
50.73645,7.09358,59688164,1894,1894
50.70770874003,7.1237875229808,235920202,1843,1843
50.7167,7.1,239970062,1830,1830
50.7353717876,7.1020975812,669822,1822,1822
50.7125,7.1475,100920393307941,1821,1821
50.73601171368,7.1445341895031,965021661,1804,1804
50.73531,7.09534,403116186,1779,1779
50.726743350362,7.0744672,303903574,1777,1777
50.734166666667,7.1216666666667,977094513,1753,1753
50.741382620815,7.0975894688193,1012684855484335,1743,1743
50.732952382013,7.103768840143,131623076889931,1738,1738
50.73518,7.1027,669822,1729,1729
50.70792,7.12894,227283885,1698,1698
50.747402860992,7.0492028157714,272469463,1665,1665
50.746769471258,7.1402249503676,33049789,1665,1665
50.68519,7.15052,229774289,1636,1636
50.6833,7.16667,473936036,1627,1627
50.73776,7.09568,390245074360325,1624,1624
50.712976062461,7.1363131143348,238010782,1594,1594
50.7667,7.11667,243974591,1573,1573
50.748429573901,7.1701438408304,498174545,1529,1529
50.71922,7.14996,1261498937297915,1527,1527
50.70475,7.13525,39573068,1503,1503
50.7089,7.15222,18297167,1494,1494
50.700648986416,7.0996788370333,374057207,1478,1478
50.7333,7.13333,303170831,1466,1466
50.731496346799,7.0946134442707,729976385,1456,1456
50.68159,7.15317,236251931,1450,1450
50.718219,7.152149,623311731,1433,1433
50.739625846752,7.1324666629669,569616609,1428,1428
50.738236,7.110238,787918629,1422,1422
50.71254,7.12432,327866023,1418,1418
50.7481,7.0845,236292751,1418,1418
50.7247,7.09167,251543284,1418,1418
50.7319444444,7.0969444444,139629186054776,1411,1411
50.7356429,7.1116403,24916717,1398,1398
50.75,7.16667,387007241,1374,1374
50.7338888889,7.0997222222,501757763,1371,1371
50.686755,7.152334,298139414,1371,1371
50.681157449691,7.1553504467011,1926042714277444,1348,1348
50.737742374778,7.0711273347778,349868340,1342,1342
50.731944444444,7.0969444444444,139629186054776,1331,1331
50.6980583,7.1299251,250455152,1325,1325
50.73935,7.05588,403290356,1324,1324
50.682825088501,7.1360998153687,362503016,1310,1310
50.70478,7.11385,160333420661980,1278,1278
50.7414930609,7.0954748311,251830926,1265,1265
50.663908704252,7.1873003584207,282286181,1262,1262
50.698577777778,7.0562277777778,930428744,1256,1256
50.73983,7.09188,1012684855484335,1248,1248
50.7375348351,7.0957524779104,238838996473122,1238,1238
50.7327667461,7.115001022,2585457,1237,1237
50.733539,7.108343,241355176,1220,1220
50.73929,7.05289,416586167,1219,1219
50.7258922709,7.093036978,230873913,1215,1215
50.71294403,7.13629818,969120589817471,1205,1205
50.73936,7.09621,100605904743228,1202,1202
50.7375348351,7.0957524779,238838996473122,1194,1194
50.722313298969,7.1137675696715,271600218,1186,1186
50.73352,7.10811,241355176,1185,1185
50.755884872865,7.0982361488605,947478800,1185,1185
50.7335731909,7.09923802363,452573794,1183,1183
50.704628119349,7.1184931232862,261764267,1156,1156
50.73627,7.09364,1007791,1149,1149
50.7435522,7.1001687,1012562781,1148,1148
50.740714826098,7.0984397,101154175097670,1147,1147
50.744166666667,7.1730555555556,336592749,1146,1146
50.738134948351,7.106203007137,17300416,1124,1124
50.710482383624,7.1436882019043,1419375848320753,1116,1116
50.7368,7.08666,239325122767126,1108,1108
50.741493060903,7.095474831085,251830926,1106,1106
50.74402,7.15951,1028513515,1102,1102
50.732766746082,7.1150010220121,2585457,1101,1101
50.7342617529,7.0993334851,214394436,1099,1099
50.73425,7.09976,125220797538103,1091,1091
50.695112853699,7.1666609333835,69353506,1090,1090
50.73624,7.11365,113589042524900,1088,1088
50.734362675392,7.1083111166857,323847,1087,1087
50.725,7.09209,230873913,1080,1080
50.731798222005,7.0927843650653,5953586,1062,1062
50.6976,7.12841,302534512,1057,1057
50.6614,7.15107,1008546015,1051,1051
50.7548906,7.0938406,252180953,1051,1051
50.732680395873,7.100275133663,774743774,1039,1039
50.73399382,7.10140866,1020659428,1038,1038
50.736663048368,7.1000692383845,271651935,1033,1033
50.734342249782,7.0991756710428,214394436,1031,1031
50.6667,7.16667,494687484,1013,1013
50.738831631197,7.1308994293213,224885634860388,1005,1005
50.72505,7.09069,1344311735648966,1003,1003
50.7342405221,7.1081819777,323847,1002,1002
50.7333,7.05,290586335,1002,1002
50.7381349484,7.1062030071,17300416,992,992
50.736969684334,7.1067341339782,284983709,988,988
50.714368345071,7.1220374107361,102619456459102,987,987
50.714665932223,7.1215427769041,238279497,983,983
50.734774,7.09844,1889426358005896,979,979
50.74206,7.09652,1006860036,976,976
50.735023760363,7.1150724264588,191518031363548,974,974
50.729067684496,7.0559552765697,220006918,970,970
50.73935,7.05588,114232445267504,966,966
50.725758827886,7.0927426649883,637740,965,965
50.71349,7.04506,838980419576235,962,962
50.73614,7.11367,113589042524900,961,961
50.733295303382,7.0981480013582,1032787927,939,939
50.70742361,7.14678743,1063992117008781,913,913
50.68462,7.1531,403140233391127,908,908
50.735105,7.102916,157528804269010,906,906
50.7350800218,7.1151712258,191518031363548,905,905
50.710405700922,7.1442686885424,736877902,903,903
50.73666,7.09725,258779421,902,902
50.729387460496,7.0975612090023,12352452,899,899
50.73671,7.09681,351277635269479,896,896
50.688829596111,7.145462283152,3467286,891,891
50.657791216667,7.1012709,292163488,888,888
50.73209,7.10057,506801596196604,883,883
50.7294033465,7.0976375836,12352452,881,881
50.686816115249,7.1558953669345,462998568,877,877
50.71508,7.15788,101673691400997,876,876
50.751662616037,7.1038627624512,777321960,876,876
50.750500036605,7.1300958406392,49232767,875,875
50.73962,7.09655,209849882906158,872,872
50.7256811296,7.0926251984,637740,872,872
50.739836512461,7.0873188972473,860017574,869,869
50.7385499,7.07904,776626913,864,864
50.73965,7.11976,1020237355,854,854
50.7326803959,7.1002751337,774743774,845,845
50.68519,7.15052,343605011,841,841
50.7350355538,7.0986960184,477206002,832,832
50.7319501519,7.0926762195,5953586,829,829
50.738236,7.110238,335686398,827,827
50.737675769086,7.1016723476052,285882669,826,826
50.73529,7.10285,1625093844476688,823,823
50.736206707353,7.0934058947165,35628839,820,820
50.71703,7.15322,818755,812,812
50.7214680736,7.1428927008,1931678893512770,810,810
50.7,7.08333,385791396,807,807
50.690884621995,7.0947003364563,1453447078204188,793,793
50.705524795733,7.0543927562187,113467593408565,788,788
50.73961,7.09446,1583330081682750,787,787
50.73694,7.09929,453094449,778,778
50.707705174552,7.1287533111144,1061930490613408,769,769
50.7368507,7.0992999,1023833359,765,765
50.71605,7.05193,698902506942013,764,764
50.6698,7.15887,235596901,759,759
50.73672,7.09739,237012910,757,757
50.735035553797,7.0986960183544,477206002,754,754
50.723062799793,7.1427689938949,149664625721852,750,750
50.69239,7.14732,1019360811,748,748
50.68515,7.15693,418516408347678,748,748
50.70352,7.11555,1886179811412776,747,747
50.715556,7.13,727754525,730,730
50.73627,7.09364,26889367,730,730
50.6976,7.12841,342673768,723,723
50.7181982,7.125372,1026786961,722,722
50.7369,7.10139,225378554,720,720
50.7333,7.1,113467593408565,719,719
50.73752,7.09992,745010101,717,717
50.717161494857,7.1523702850323,8565800,715,715
50.738166666667,7.1103333333333,335686398,712,712
50.7398365125,7.0873188972,860017574,706,706
50.73654,7.09842,1565535,706,706
50.715471509113,7.129784034301,134620079918407,704,704
50.73692,7.10319,1783963161919593,704,704
50.710025194272,7.1445057372821,1374601435933220,703,703
50.744279201552,7.1548319865884,400572533,703,703
50.715626035556,7.129861353056,245473845,700,700
50.7617608,7.0797475,475724085787061,695,695
50.739659279,7.096230701,1031048535,691,691
50.7372751003,7.094815777,1535037476507457,689,689
50.715089532368,7.1658658569655,1000314214,681,681
50.725694926693,7.101888040358,234869670,679,679
50.74428757092,7.1543022863097,4897985,678,678
50.73402,7.09589,179659112753947,674,674
50.7393,7.10077,112837018,672,672
50.684900145774,7.0749156457706,298013087405455,670,670
50.7367,7.10694,114039338657686,668,668
50.7256949267,7.1018880404,234869670,665,665
50.73282,7.09982,12965787,659,659
50.7183,7.12283,1011334321,658,658
50.710037354931,7.0668558293097,421269395,657,657
50.687169330242,7.0466987695611,761977715,655,655
50.73899,7.08693,237849172,655,655
50.7333,7.1,213188355932595,648,648
50.73837961,7.08190482,19888012,647,647
50.743424713158,7.1608918905258,1927379100832437,646,646
50.7143717,7.0456129,1727305490640493,644,644
50.735753758831,7.1020335263836,242226198,641,641
50.7178,7.15283,119841051406483,636,636
50.737779198649,7.0958697795868,614352305386165,632,632
50.718288023774,7.1260086225813,239362943,631,631
50.73535,7.10012,578869436,625,625
50.75,7.15,476031559,621,621
50.68266,7.15216,251681495,615,615
50.736233,7.095,482639344,613,613
50.74091029575,7.1233548425,273341718,612,612
50.7,7.15,256023030,605,605
50.737275100303,7.0948157769549,1535037476507457,603,603
50.73987,7.08668,311117357,600,600
50.7391,7.07886,1829221490721508,595,595
50.733626311852,7.1351796834628,1028557488,592,592
50.73679,7.09733,3700977,591,591
50.73627,7.09364,35628839,591,591
50.7366630484,7.1000692384,271651935,590,590
50.7314963468,7.0946134443,729976385,588,588
50.682,7.13978,1008639362,585,585
50.73644,7.09809,237967082,582,582
50.73848,7.11527,1016622679,581,581
50.737130320064,7.0948487379254,164774050202551,579,579
50.7386399,7.09317,647160201983213,578,578
50.7377791986,7.0958697796,614352305386165,573,573
50.73585,7.09847,334607173968407,569,569
50.736855690817,7.1031902853488,270705072,566,566
50.683606109896,7.1756910879934,254824767,563,563
50.736583346005,7.1045799373345,272779495,563,563
50.7353,7.09864,6432607,563,563
50.73501,7.10248,321984421,559,559
50.756478510436,7.1469598001926,320947885,558,558
50.68353,7.1594,236639932,557,557
50.7274513,7.0746598,1019079052,557,557
50.659578734855,7.1905382536851,4741341,555,555
50.745082657498,7.0887432918732,252027985,554,554
50.736917961134,7.0969088417431,3148868,548,548
50.74402,7.15951,288059221612035,547,547
50.74069,7.09853,796128681,547,547
50.7354944116,7.1021181777,321984421,545,545
50.73527,7.10016,758108180950631,544,544
50.6955,7.12195,242233832,544,544
50.735410920138,7.1020746064979,1943216032601431,541,541
50.68604,7.15569,130504521002036,537,537
50.732518022593,7.0966230993939,466932486,536,536
50.732956682684,7.0996653216117,13629673,536,536
50.730455979198,7.1070426154731,285555307,535,535
50.68754,7.15805,374538883286054,535,535
50.7392899,7.10031,457469401262610,531,531
50.73453,7.10382,348660662473766,531,531
50.73615,7.1046,1724039174562788,531,531
50.74081,7.12301,741052326034019,526,526
50.72479,7.07656,1364538810229914,524,524
50.719495477579,7.1160293225892,39903891280,523,523
50.728,7.10012,40444205,522,522
50.6994,7.15016,238332003,521,521
50.7239,7.04211,1004617950,519,519
50.73515,7.09854,478201,518,518
50.68455982525,7.169522926,443725026457440,518,518
50.74717609,7.13963138,295793143769622,517,517
50.7376757691,7.1016723476,285882669,516,516
50.7357537588,7.1020335264,242226198,515,515
50.705186111111,7.0602638888889,10035,515,515
50.68356,7.15373,234318565,514,514
50.735784,7.098878,353804550,510,510
50.70708,7.12134,277705302,507,507
50.7359960208,7.1008950723,2257201,506,506
50.73764,7.10413,379874322756670,506,506
50.7269099,7.10043,390604751552023,502,502
50.7127927,7.1075439,864665952,502,502
50.73495258,7.0992404869,236466263,502,502
50.70263309604,7.0525616194896,999940129,502,502
50.71648031342,7.1103083723354,3053117,501,501
50.73276366775,7.100990354375,252864782,499,499
50.727335070147,7.0741868019104,5974421,498,498
50.73188,7.09438,801497610046984,497,497
50.69066,7.09489,350782795,495,495
50.73623,7.10097,1027105265,490,490
50.735802,7.102904,864870119,489,489
50.7613,7.08076,300593471,487,487
50.7417648085,7.0968774035,906129727,486,486
50.683768188596,7.1541666994007,805844859567579,482,482
50.69715,7.13333,1024834553,482,482
50.738647,7.095886,237177421,481,481
50.710061158662,7.1077036857605,862729732,480,480
50.768247865421,7.0683758435047,248464098,480,480
50.71795,7.11016,217369892079816,480,480
50.736583346,7.1045799373,272779495,478,478
50.7388199,7.11833,124107887629427,476,476
50.75227,7.09436,1034910763,470,470
